EntryID,LemmaID,Code,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,RepeatedMovement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0
cross_heart,cross_heart,J_01_064,i,Flat,0.0,,,Closed,0.0,OneHanded,X-shaped,0,Body,TorsoTop,TorsoTop,1,,1
turn,turn,J_01_065,i,FullyOpen,0.0,,,Open,0.0,OneHanded,Curved,1,Neutral,Neutral,,0,,1
regular,regular,J_01_067,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalSameHandshape,Curved,1,Hand,FingerRadial,HandAway,1,1,0
elementary_school,elementary_school,J_01_070,imrp,Bent,0.0,1.0,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Circular,1,Hand,HandAway,HandAway,0,B,0
goody_goody_shoe_opposite,goody_goody_shoe_opposite,J_01_072,imp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Neutral,Neutral,Neutral,0,,0
priority,priority,J_01_074,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Curved,0,Hand,HandAway,FingerTip,1,5,0
different_situation,different_situation,J_01_075,i,FullyOpen,0.0,,,Open,0.0,OneHanded,,1,Neutral,Neutral,,0,,1
overnight,overnight,J_01_076,imrp,Curved,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Curved,0,Neutral,Neutral,Neutral,0,c,1
wash_face_2,wash_face_2,J_01_078,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Circular,1,Head,CheekNose,CheekNose,1,open_b,0
fond,fond,J_01_079,imrp,Curved,0.0,1.0,0.0,Open,0.0,OneHanded,Curved,0,Head,HeadAway,HeadAway,0,,1
transgender,transgender,J_01_082,imrp,Curved,0.0,1.0,1.0,Open,1.0,OneHanded,Curved,0,Body,TorsoTop,TorsoMid,1,,1
clip,clip,J_01_083,im,FullyOpen,0.0,1.0,1.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerTip,HandAway,1,DominanceConditionViolation,0
resign,resign,J_01_084,im,Curved,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerUlnar,HandAway,1,C,0
either,either,J_01_085,im,Flat,1.0,1.0,0.0,Closed,0.0,DominanceViolation,,1,Hand,FingerTip,,1,DominanceConditionViolation,0
polish,polish,J_01_086,t,,,,,Open,,AsymmetricalDifferentHandshape,Straight,1,Hand,FingerRadial,FingerRadial,1,1,0
ceiling,ceiling,J_01_091,imrp,Flat,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Head,HeadAway,HeadAway,0,flat_b,0
kitten,kitten,J_01_092,im,Stacked,0.0,,0.0,Open,1.0,OneHanded,Straight,1,Head,CheekNose,HeadAway,1,,0
look_back,look_back,J_01_094,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Head,Eye,HeadAway,1,,0
will_go,will_go,J_01_095,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Head,CheekNose,HeadAway,0,,0
stack_1,stack,J_01_096,imrp,Curved,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerBack,HandAway,1,B,0
visitor,visitor,J_01_097,im,Stacked,0.0,,0.0,Open,1.0,SymmetricalOrAlternating,Circular,1,Head,Eye,HeadAway,1,p,0
several,several,J_01_099,imrp,Stacked,1.0,,1.0,Open,0.0,OneHanded,Curved,0,Neutral,Neutral,Neutral,0,,1
consume,consume,J_01_101,imrp,Curved,1.0,1.0,1.0,Open,1.0,OneHanded,Curved,0,Head,HeadAway,Other,1,,0
board,board,J_01_105,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Curved,0,Body,Clavicle,Clavicle,1,,0
proximalization,proximalization,J_01_106,im,Bent,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Arm,ArmAway,ArmAway,0,,1
sophomore,sophomore,J_01_107,i,FullyOpen,1.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,FingerTip,,1,5,0
opinion_1,opinion_1,J_01_108,imrp,Curved,0.0,0.0,0.0,Open,1.0,OneHanded,Straight,1,Head,HeadAway,HeadAway,0,,0
confused_1,confused,J_01_110,imrp,Curved,0.0,1.0,0.0,Open,0.0,OneHanded,,0,Head,Forehead,,1,,0
sunday_2,Sunday,J_02_001,m,Flat,0.0,,,Open,0.0,DominanceViolation,Straight,0,Hand,PalmBack,,1,DominanceConditionViolation,0
model_2,model_2,J_02_005,imrp,Flat,0.0,0.0,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
hear_2,hear_2,J_02_006,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Head,Other,,1,,0
overtake,overtake,J_02_007,imrp,FullyOpen,1.0,1.0,1.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,FingerFront,1,B,0
interpret,interpret,J_02_009,i,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,,0,Neutral,Neutral,,1,f,1
again,again,J_02_013,imrp,Flat,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Curved,0,Hand,HandAway,Palm,1,flat_b,1
jaw_drop,jaw_drop,J_02_014,im,Curved,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Head,Mouth,HeadAway,1,,0
swear_in,swear_in,J_02_016,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,0,Neutral,Neutral,Neutral,0,open_b,0
crash,crash,J_02_017,imrp,Curved,1.0,1.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,HandAway,Palm,1,B,0
shave_2,shave_2,J_02_018,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalSameHandshape,Curved,0,Hand,PalmBack,Other,1,s,0
howl,howl,J_02_019,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Head,HeadAway,HeadAway,1,,0
special_2,special,J_02_020,i,Flat,0.0,,,Open,0.0,SymmetryViolation,Straight,0,Hand,FingerTip,,1,1,0
paranoid,paranoid,J_02_021,im,Stacked,0.0,,0.0,Open,1.0,SymmetricalOrAlternating,,1,Head,Eye,,1,p,1
hospital_2,hospital,J_02_022,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Straight,0,Head,Forehead,Forehead,1,,0
dinner_2,dinner,J_02_023,mrp,Curved,0.0,0.0,0.0,Open,1.0,OneHanded,Straight,1,Head,Chin,HeadAway,1,,0
half_hour,half_hour,J_02_024,imrp,FullyOpen,1.0,0.0,0.0,Closed,0.0,AsymmetricalSameHandshape,Curved,0,Hand,FingerFront,Palm,1,closed_b,0
chew_2,chew_2,J_02_027,imrp,Curved,1.0,1.0,1.0,Open,1.0,OneHanded,Circular,1,Neutral,Neutral,Neutral,0,,0
inept,inept,J_02_032,imrp,FullyClosed,1.0,,0.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerRadial,HandAway,1,S,0
cherish,cherish,J_02_033,imrp,Curved,1.0,1.0,1.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Head,Chin,HeadAway,1,curved_5,0
hitchhike,hitchhike,J_02_034,t,,,,,Open,,OneHanded,Straight,1,Body,BodyAway,BodyAway,0,,0
article,article,J_02_041,i,Curved,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,HandAway,HandAway,0,B,0
mexican_1,mexican_1,J_02_045,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,1,Head,Forehead,HeadAway,1,,0
institute,institute,J_02_047,p,FullyOpen,0.0,,,Closed,0.0,DominanceViolation,Straight,1,Hand,FingerRadial,,1,DominanceConditionViolation,0
call_2,call_2,J_02_048,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,DominanceViolation,Straight,0,Hand,FingerRadial,,0,DominanceConditionViolation,0
positive,positive,J_02_050,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalSameHandshape,Straight,1,Hand,FingerRadial,,1,1,0
bark_1,bark,J_02_051,imrp,Flat,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,1,Neutral,Neutral,,0,flatspread_5,0
fade,fade,J_02_053,imrp,Flat,1.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,flat_o,0
welcome_1,welcome,J_02_054,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Body,BodyAway,TorsoBottom,1,,1
workshop,workshop,J_02_055,p,Curved,,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,w,1
recent_2,recent,J_02_056,i,Bent,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,CheekNose,,1,,0
every_night,every_night,J_02_058,imrp,Flat,0.0,0.0,0.0,Open,0.0,SymmetryViolation,Straight,0,Neutral,Neutral,Neutral,1,B,0
once,once,J_02_059,i,Flat,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,HandAway,1,B,1
stay_awake_24hrs,stay_awake_24hrs,J_02_060,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,,0,Head,Eye,,1,c,0
faculty,faculty,J_02_061,i,Curved,0.0,,,Open,1.0,OneHanded,Straight,0,Body,Clavicle,Clavicle,1,,0
admit,admit,J_02_062,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Body,TorsoMid,BodyAway,1,,0
perceive,perceive,J_02_063,im,FullyOpen,1.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,0,Head,Eye,,1,3,0
former,former,J_02_066,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Circular,1,Body,Clavicle,BodyAway,1,,0
dog_3,dog,J_02_068,mrp,Stacked,,0.0,,Open,1.0,OneHanded,,1,Neutral,Neutral,,0,,0
hatch_1,hatch,J_02_069,im,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,curved_v,0
function,function,J_02_071,i,Curved,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,PalmBack,PalmBack,1,B,0
third_2,third,J_02_072,im,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Curved,0,Neutral,Neutral,Neutral,0,,1
deal_cards,deal_cards,J_02_074,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,baby_o,0
network,network,J_02_075,m,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Circular,1,Neutral,Neutral,Neutral,1,open_8,0
triple,triple,J_02_077,im,FullyOpen,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,HandAway,1,B,1
recite,recite,J_02_078,imrp,Curved,1.0,0.0,1.0,Open,1.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
triangle,triangle,J_02_080,i,FullyOpen,0.0,,,Closed,0.0,SymmetricalOrAlternating,BackAndForth,0,Neutral,Neutral,Neutral,1,1,0
turn_around,turn_around,J_02_086,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Circular,1,Neutral,Neutral,Neutral,0,,1
short_word,short_word,J_02_087,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,h,0
twins_2,twins,J_02_089,i,Bent,0.0,,,Open,1.0,OneHanded,Z-shaped,0,Head,Chin,Chin,1,,0
opportunity,opportunity,J_02_090,imrp,Curved,,0.0,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,o,0
sensitive,sensitive,J_02_091,m,Flat,0.0,,,Open,0.0,OneHanded,BackAndForth,0,Body,TorsoTop,BodyAway,1,,1
remove,remove,J_02_092,imrp,Curved,1.0,0.0,1.0,Open,0.0,AsymmetricalDifferentHandshape,BackAndForth,0,Hand,Palm,HandAway,1,B,0
grind,grind,J_02_094,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalSameHandshape,Circular,1,Hand,HandAway,HandAway,0,s,0
quality,quality,J_02_095,i,Flat,0.0,,,Open,0.0,OneHanded,Circular,0,Body,BodyAway,Clavicle,1,,1
make_believe,make_believe,J_02_097,imrp,FullyOpen,0.0,1.0,0.0,Closed,0.0,OneHanded,Straight,0,Head,Forehead,HeadAway,1,,0
eight,eight,J_02_099,m,Curved,0.0,,,Open,1.0,OneHanded,,1,Neutral,Neutral,,0,,0
celebrate,celebrate,J_02_100,i,Bent,0.0,,,Closed,0.0,SymmetricalOrAlternating,Circular,1,Head,HeadAway,HeadAway,0,bent_1,0
remind,remind,J_02_103,imrp,Flat,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,FingerRadial,,1,1,0
blouse,blouse,J_02_104,imrp,Flat,0.0,1.0,0.0,Open,0.0,OneHanded,Curved,0,Body,TorsoTop,Hips,1,,1
label,label,J_02_105,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,Palm,1,B,0
often,often,J_02_106,imrp,Flat,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Z-shaped,0,Hand,Palm,FingerFront,1,B,0
boston,boston,J_03_001,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
replace,replace,J_03_007,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,baby_o,0
toss,toss,J_03_009,imrp,FullyClosed,1.0,,1.0,Closed,1.0,OneHanded,Curved,0,Neutral,Neutral,Neutral,0,,0
get_in_bed,get_in_bed,J_03_010,im,Flat,0.0,0.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Other,,1,C,0
adopt,adopt,J_03_014,imrp,Flat,1.0,1.0,1.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,flatspread_5,0
advertise,advertise,J_03_015,imrp,FullyClosed,1.0,,1.0,Closed,1.0,AsymmetricalSameHandshape,Straight,1,Hand,FingerUlnar,HandAway,1,s,0
go_through,go_through,J_03_017,imrp,Flat,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerFront,FingerFront,1,5,0
handsome_4,handsome_4,J_03_018,m,Flat,0.0,,,Open,0.0,OneHanded,Curved,0,Head,Chin,Forehead,1,,0
arizona,arizona,J_03_022,t,,,,,Open,,OneHanded,Curved,0,Head,Chin,Chin,1,,0
tradition,tradition,J_03_023,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,baby_o,0
sell,sell,J_03_024,imrp,Curved,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,o,1
ride_2,ride_2,J_03_026,im,FullyOpen,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerRadial,,1,B,0
vlog,vlog,J_03_027,i,Bent,1.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,baby_o,0
transfer,transfer,J_03_028,im,Bent,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Neutral,Neutral,Neutral,0,,1
sweet,sweet,J_03_029,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,OneHanded,,1,Head,Chin,HeadAway,1,,0
champ,champ,J_03_030,imrp,Curved,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerTip,,1,1,0
nothing_at_all,nothing_at_all,J_03_032,imrp,FullyClosed,1.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Straight,0,Head,UnderChin,,1,s,0
organization,organization,J_03_033,imrp,Curved,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,o,1
friends_no_more_1,friends_no_more_1,J_03_034,im,Crossed,1.0,0.0,1.0,Closed,0.0,OneHanded,Straight,0,Neutral,Neutral,,0,,0
spicy,spicy,J_03_036,imrp,Flat,0.0,0.0,1.0,Open,0.0,OneHanded,Straight,1,Head,Mouth,HeadAway,1,,0
kiss_fist,kiss_fist,J_03_038,imrp,FullyClosed,0.0,,0.0,Closed,1.0,OneHanded,Straight,0,Head,Mouth,HeadAway,1,,0
resent,resent,J_03_039,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Curved,0,Body,TorsoMid,BodyAway,1,,1
independent,independent,J_03_040,p,FullyOpen,0.0,,,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,i,1
theory_1,theory,J_03_042,i,Bent,0.0,,,Open,1.0,OneHanded,Straight,1,Head,Forehead,HeadAway,1,,0
rest_all_day,rest_all_day,J_03_043,imrp,Curved,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,0,Head,Chin,,1,,0
scoop,scoop,J_03_044,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Z-shaped,0,Hand,HandAway,HandAway,0,C,1
plus,plus,J_03_045,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalSameHandshape,Straight,0,Hand,FingerRadial,,1,1,0
inhale,inhale,J_03_048,imrp,Flat,0.0,1.0,1.0,Open,1.0,OneHanded,Straight,0,Head,HeadAway,Mouth,1,,0
admire,admire,J_03_049,im,Flat,1.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,flat_v,0
vest,vest,J_03_050,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Body,TorsoTop,TorsoBottom,1,c,0
produce_sign,produce_sign,J_03_051,imrp,Curved,1.0,1.0,0.0,Open,1.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,0,curved_5,0
honey_2,honey_2,J_03_052,i,Bent,0.0,,,Closed,0.0,OneHanded,Other,0,Head,Chin,Chin,1,,0
bullshit,bullshit,J_03_053,imrp,FullyOpen,,0.0,,Closed,0.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
hawaii,hawaii,J_03_054,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Circular,1,Head,HeadAway,HeadAway,0,,0
side,side,J_03_055,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Body,BodyAway,BodyAway,0,,0
focus,focus,J_03_056,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Head,Other,HeadAway,1,open_b,0
fired,fired,J_03_058,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerRadial,HandAway,1,S,0
cheer,cheer,J_03_060,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Circular,1,Head,HeadAway,HeadAway,0,s,0
christmas_3,christmas,J_03_061,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Neutral,Neutral,,0,,1
roar,roar,J_03_062,imrp,Curved,0.0,1.0,0.0,Open,0.0,OneHanded,Curved,1,Head,HeadAway,HeadAway,0,,0
policy,policy,J_03_063,im,Stacked,0.0,,0.0,Open,1.0,AsymmetricalDifferentHandshape,Curved,0,Hand,FingerFront,Heel,1,B,0
cards,cards,J_03_065,i,Bent,,,,Open,1.0,DominanceViolation,Z-shaped,1,Hand,FingerRadial,HandAway,1,DominanceConditionViolation,0
two_weeks,two_weeks,J_03_066,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,HandAway,1,B,0
walk_2,walk_2,J_03_067,im,Flat,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
athlete,athlete,J_03_068,t,,,,,Open,,OneHanded,Straight,1,Neutral,Neutral,,0,,0
stand_up,stand_up,J_03_070,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,,1,B,0
committee,committee,J_03_072,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Body,Clavicle,Clavicle,1,,0
spaceship,spaceship,J_03_074,im,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
minimum,minimum,J_03_077,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Curved,1,Hand,FingerBack,HandAway,1,open_b,0
grammar,grammar,J_03_078,i,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,g,1
undergraduate,undergraduate,J_03_079,im,FullyOpen,,0.0,,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerFront,Heel,1,B,0
incredible,incredible,J_03_080,i,FullyOpen,0.0,,,Open,0.0,SymmetricalOrAlternating,Curved,1,Neutral,Neutral,Neutral,0,l,1
junior,junior,J_03_082,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,1,Hand,FingerTip,,1,5,0
next_year,next_year,J_03_083,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,FingerRadial,,1,S,0
retire,retire,J_03_084,im,Crossed,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Body,Shoulder,,1,r,0
tuesday,tuesday,J_03_087,i,Bent,0.0,,,Open,1.0,OneHanded,Circular,1,Neutral,Neutral,Neutral,0,,0
blur,blur,J_03_088,imrp,Flat,0.0,0.0,1.0,Closed,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,flat_b,0
attitude,attitude,J_03_091,t,,,,,Open,,OneHanded,Circular,0,Body,BodyAway,Clavicle,1,,1
develop_1,develop,J_03_092,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalSameHandshape,Straight,0,Hand,Palm,HandAway,1,closed_b,0
assist,assist,J_03_093,t,,,,,Open,,AsymmetricalSameHandshape,Straight,1,Hand,FingerUlnar,,0,a,0
dark_2,dark,J_03_094,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Head,HeadAway,HeadAway,0,open_b,0
assembly,assembly,J_03_096,t,,,,,Open,,OneHanded,Straight,0,Body,Clavicle,Clavicle,1,,0
expert,expert,J_03_099,m,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,0,1,0
blush,blush,J_03_100,i,FullyClosed,1.0,,,Open,1.0,SymmetricalOrAlternating,,0,Head,Chin,,1,s,0
next_down,next_down,J_03_101,i,Bent,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
file_2,file_2,J_03_102,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Z-shaped,0,Hand,HandAway,HandAway,0,5,0
design,design,J_03_104,m,Curved,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,Z-shaped,0,Hand,Palm,HandAway,1,B,0
hatbrim,hatbrim,J_03_106,i,Bent,0.0,,,Open,1.0,OneHanded,Curved,1,Head,HeadAway,HeadAway,0,,0
cry_2,cry_2,K_01_003,i,Curved,0.0,,,Closed,0.0,SymmetricalOrAlternating,Straight,1,Head,Eye,HeadAway,1,curved_1,0
lamp_2,lamp_2,K_01_004,m,Curved,1.0,,,Open,1.0,OneHanded,,0,Head,Chin,,1,,0
kiss_3,kiss_3,K_01_005,imrp,Flat,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,BackAndForth,0,Neutral,Neutral,Neutral,1,flat_o,0
suck_thumb,suck_thumb,K_01_006,t,,,,,Open,,OneHanded,,0,Head,Mouth,,1,,1
sweater_2,sweater_2,K_01_008,imrp,FullyClosed,,,,Closed,1.0,SymmetricalOrAlternating,Curved,0,Body,TorsoTop,TorsoBottom,1,s,0
grapes_2,grapes_2,K_01_010,imrp,Curved,0.0,0.0,0.0,Open,1.0,AsymmetricalDifferentHandshape,Other,0,Hand,PalmBack,FingerBack,1,1,0
pipe_4,pipe_4,K_01_011,i,Flat,0.0,,,Open,0.0,DominanceViolation,Straight,0,Head,HeadAway,HeadAway,0,DominanceConditionViolation,0
gloves_3,gloves_3,K_01_012,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Other,Other,1,C,0
basketball_3,basketball,K_01_013,im,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,0,curved_v,1
sandwich_4,sandwich_4,K_01_015,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,open_b,0
cheerleader_2,cheerleader_2,K_01_016,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Straight,1,Body,TorsoTop,,1,closed_b,0
castle_2,castle_2,K_01_017,im,Curved,1.0,1.0,0.0,Closed,0.0,SymmetricalOrAlternating,BackAndForth,1,Neutral,Neutral,Neutral,0,curved_v,0
bridge_2,bridge_2,K_01_018,im,Curved,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Arm,ForearmFront,ElbowBack,1,,0
stack_4,stack_4,K_01_019,imrp,Flat,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Other,0,Neutral,Neutral,Neutral,0,flat_o,0
iphone,iphone,K_01_021,p,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,Other,,1,,0
drag,drag,K_01_022,imrp,FullyClosed,0.0,,,Closed,1.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
arrest_2,arrest_2,K_01_023,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Body,BodyAway,BodyAway,0,5,0
walk-tightrope-cl,walk-tightrope-cl,K_01_024,im,Curved,1.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,FingerRadial,FingerRadial,1,1,0
magnet_3,magnet_3,K_01_026,ip,FullyOpen,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,,1,B,1
fork_4,fork_4,K_01_027,im,FullyOpen,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,1
clash,clash,K_01_032,imrp,Curved,1.0,0.0,1.0,Open,1.0,SymmetricalOrAlternating,BackAndForth,0,Neutral,Neutral,Neutral,1,o,0
meditate_3,meditate_3,K_01_033,imrp,Stacked,1.0,,0.0,Open,1.0,SymmetricalOrAlternating,Circular,1,Head,HeadAway,HeadAway,0,stacked_5,0
crash_plane,crash_plane,K_01_034,ip,FullyOpen,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,HandAway,PalmBack,1,5,0
file_3,file_3,K_01_038,imrp,Flat,1.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Circular,1,Neutral,Neutral,Neutral,0,flat_b,0
